CountryCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Pattern,Group
CHL,[86849-231875822],[92415-239265536],[99891-247996105],[108019-258935815],[116900-270135745],[126605-276415051],[137252-283511762],[148886-293056968],[161462-304358319],[174804-316129388],[188838-328402247],[205083-341414193],[222143-355665323],[240043-370532408],[259017-385917647],[279191-399839313],[300656-416077886],[323326-432807110],[347263-450221075],[372401-468399608],[398722-487719377],[426128-508123320],[447636-528219775],[470085-549082091],[493548-570610312],[517993-592748499],[543480-615358612],[569970-638217335],[598686-661445848],[628193-684940329],[658427-709872705],[689296-732848463],[720789-755643540],[752881-778550859],[785648-801814836],[818726-825467053],[852113-849523524],[885754-873976526],[919475-898774213],[953032-923795096],[986248-949107839],[1019062-974096484],[1051529-999980208],[1083868-1026096233],[1116383-1052664865],[1149355-1079715371],[1182817-1107309745],[1216741-1135397636],[1251147-1164136041],[1286032-1193359447],[1321393-1223111469],[1357218-1253292919],[1393522-1283857496],[1430161-1314881126],[1466925-1346375962],[1503695-1378307567],acf,15
GAB,[86849-231875822],[92415-239265536],[99891-247996105],[108019-258935815],[116900-270135745],[126605-276415051],[137252-283511762],[148886-293056968],[161462-304358319],[174804-316129388],[188838-328402247],[205083-341414193],[222143-355665323],[240043-370532408],[259017-385917647],[279191-399839313],[300656-416077886],[323326-432807110],[347263-450221075],[372401-468399608],[398722-487719377],[426128-508123320],[447636-528219775],[470085-549082091],[493548-570610312],[517993-592748499],[543480-615358612],[569970-638217335],[598686-661445848],[628193-684940329],[658427-709872705],[689296-732848463],[720789-755643540],[752881-778550859],[785648-801814836],[818726-825467053],[852113-849523524],[885754-873976526],[919475-898774213],[953032-923795096],[986248-949107839],[1019062-974096484],[1051529-999980208],[1083868-1026096233],[1116383-1052664865],[1149355-1079715371],[1182817-1107309745],[1216741-1135397636],[1251147-1164136041],[1286032-1193359447],[1321393-1223111469],[1357218-1253292919],[1393522-1283857496],[1430161-1314881126],[1466925-1346375962],[1503695-1378307567],acf,15
WLD,[287755450-537059928],[296749231-555692177],[307979404-577355886],[321526552-601746459],[335456945-626963888],[344284207-647624985],[353666899-669263178],[363276703-691531153],[373224821-714669131],[383569063-738780514],[394032238-763600197],[404626379-789429406],[415123039-816402579],[426404876-844805754],[438544784-874674033],[450430340-902950134],[461770631-933133703],[472959395-963751510],[487345190-998339088],[505014584-1036837829],[522894019-1076589420],[541213500-1117961224],[560477688-1159957130],[578538825-1201708826],[596924710-1244738727],[615877908-1289184943],[635535559-1335034852],[655911708-1382150803],[676683061-1430218016],[697153041-1478352318],[717096253-1527500139],[738003971-1575468892],[745857476-1623328875],[754142608-1671432761],[761979400-1719942520],[771266724-1769048515],[778760957-1818892381],[786141966-1869798018],[793320483-1921528786],[800660107-1973746608],[807993808-2026790833],[817067652-2082456354],[826707069-2140871036],[836084065-2200621506],[845674594-2261574999],[855332508-2323680299],[865158943-2386251977],[875265947-2449389335],[885791519-2514032605],[895437027-2580086231],[904367296-2647445327],[912734572-2716163728],[919748461-2785869977],[928940635-2856394135],[936120058-2927575546],[943953876-2999118806],acf,16
MIC,[287755450-537059928],[296749231-555692177],[307979404-577355886],[321526552-601746459],[335456945-626963888],[344284207-647624985],[353666899-669263178],[363276703-691531153],[373224821-714669131],[383569063-738780514],[394032238-763600197],[404626379-789429406],[415123039-816402579],[426404876-844805754],[438544784-874674033],[450430340-902950134],[461770631-933133703],[472959395-963751510],[487345190-998339088],[505014584-1036837829],[522894019-1076589420],[541213500-1117961224],[560477688-1159957130],[578538825-1201708826],[596924710-1244738727],[615877908-1289184943],[635535559-1335034852],[655911708-1382150803],[676683061-1430218016],[697153041-1478352318],[717096253-1527500139],[738003971-1575468892],[745857476-1623328875],[754142608-1671432761],[761979400-1719942520],[771266724-1769048515],[778760957-1818892381],[786141966-1869798018],[793320483-1921528786],[800660107-1973746608],[807993808-2026790833],[817067652-2082456354],[826707069-2140871036],[836084065-2200621506],[845674594-2261574999],[855332508-2323680299],[865158943-2386251977],[875265947-2449389335],[885791519-2514032605],[895437027-2580086231],[904367296-2647445327],[912734572-2716163728],[919748461-2785869977],[928940635-2856394135],[936120058-2927575546],[943953876-2999118806],acf,16
UMC,[287755450-537059928],[296749231-555692177],[307979404-577355886],[321526552-601746459],[335456945-626963888],[344284207-647624985],[353666899-669263178],[363276703-691531153],[373224821-714669131],[383569063-738780514],[394032238-763600197],[404626379-789429406],[415123039-816402579],[426404876-844805754],[438544784-874674033],[450430340-902950134],[461770631-933133703],[472959395-963751510],[487345190-998339088],[505014584-1036837829],[522894019-1076589420],[541213500-1117961224],[560477688-1159957130],[578538825-1201708826],[596924710-1244738727],[615877908-1289184943],[635535559-1335034852],[655911708-1382150803],[676683061-1430218016],[697153041-1478352318],[717096253-1527500139],[738003971-1575468892],[745857476-1623328875],[754142608-1671432761],[761979400-1719942520],[771266724-1769048515],[778760957-1818892381],[786141966-1869798018],[793320483-1921528786],[800660107-1973746608],[807993808-2026790833],[817067652-2082456354],[826707069-2140871036],[836084065-2200621506],[845674594-2261574999],[855332508-2323680299],[865158943-2386251977],[875265947-2449389335],[885791519-2514032605],[895437027-2580086231],[904367296-2647445327],[912734572-2716163728],[919748461-2785869977],[928940635-2856394135],[936120058-2927575546],[943953876-2999118806],acf,16
OED,[287755450-537059928],[296749231-555692177],[307979404-577355886],[321526552-601746459],[335456945-626963888],[344284207-647624985],[353666899-669263178],[363276703-691531153],[373224821-714669131],[383569063-738780514],[394032238-763600197],[404626379-789429406],[415123039-816402579],[426404876-844805754],[438544784-874674033],[450430340-902950134],[461770631-933133703],[472959395-963751510],[487345190-998339088],[505014584-1036837829],[522894019-1076589420],[541213500-1117961224],[560477688-1159957130],[578538825-1201708826],[596924710-1244738727],[615877908-1289184943],[635535559-1335034852],[655911708-1382150803],[676683061-1430218016],[697153041-1478352318],[717096253-1527500139],[738003971-1575468892],[745857476-1623328875],[754142608-1671432761],[761979400-1719942520],[771266724-1769048515],[778760957-1818892381],[786141966-1869798018],[793320483-1921528786],[800660107-1973746608],[807993808-2026790833],[817067652-2082456354],[826707069-2140871036],[836084065-2200621506],[845674594-2261574999],[855332508-2323680299],[865158943-2386251977],[875265947-2449389335],[885791519-2514032605],[895437027-2580086231],[904367296-2647445327],[912734572-2716163728],[919748461-2785869977],[928940635-2856394135],[936120058-2927575546],[943953876-2999118806],acf,16
LMY,[287755450-537059928],[296749231-555692177],[307979404-577355886],[321526552-601746459],[335456945-626963888],[344284207-647624985],[353666899-669263178],[363276703-691531153],[373224821-714669131],[383569063-738780514],[394032238-763600197],[404626379-789429406],[415123039-816402579],[426404876-844805754],[438544784-874674033],[450430340-902950134],[461770631-933133703],[472959395-963751510],[487345190-998339088],[505014584-1036837829],[522894019-1076589420],[541213500-1117961224],[560477688-1159957130],[578538825-1201708826],[596924710-1244738727],[615877908-1289184943],[635535559-1335034852],[655911708-1382150803],[676683061-1430218016],[697153041-1478352318],[717096253-1527500139],[738003971-1575468892],[745857476-1623328875],[754142608-1671432761],[761979400-1719942520],[771266724-1769048515],[778760957-1818892381],[786141966-1869798018],[793320483-1921528786],[800660107-1973746608],[807993808-2026790833],[817067652-2082456354],[826707069-2140871036],[836084065-2200621506],[845674594-2261574999],[855332508-2323680299],[865158943-2386251977],[875265947-2449389335],[885791519-2514032605],[895437027-2580086231],[904367296-2647445327],[912734572-2716163728],[919748461-2785869977],[928940635-2856394135],[936120058-2927575546],[943953876-2999118806],acf,16
LTE,[287755450-537059928],[296749231-555692177],[307979404-577355886],[321526552-601746459],[335456945-626963888],[344284207-647624985],[353666899-669263178],[363276703-691531153],[373224821-714669131],[383569063-738780514],[394032238-763600197],[404626379-789429406],[415123039-816402579],[426404876-844805754],[438544784-874674033],[450430340-902950134],[461770631-933133703],[472959395-963751510],[487345190-998339088],[505014584-1036837829],[522894019-1076589420],[541213500-1117961224],[560477688-1159957130],[578538825-1201708826],[596924710-1244738727],[615877908-1289184943],[635535559-1335034852],[655911708-1382150803],[676683061-1430218016],[697153041-1478352318],[717096253-1527500139],[738003971-1575468892],[745857476-1623328875],[754142608-1671432761],[761979400-1719942520],[771266724-1769048515],[778760957-1818892381],[786141966-1869798018],[793320483-1921528786],[800660107-1973746608],[807993808-2026790833],[817067652-2082456354],[826707069-2140871036],[836084065-2200621506],[845674594-2261574999],[855332508-2323680299],[865158943-2386251977],[875265947-2449389335],[885791519-2514032605],[895437027-2580086231],[904367296-2647445327],[912734572-2716163728],[919748461-2785869977],[928940635-2856394135],[936120058-2927575546],[943953876-2999118806],acf,16
HIC,[287755450-537059928],[296749231-555692177],[307979404-577355886],[321526552-601746459],[335456945-626963888],[344284207-647624985],[353666899-669263178],[363276703-691531153],[373224821-714669131],[383569063-738780514],[394032238-763600197],[404626379-789429406],[415123039-816402579],[426404876-844805754],[438544784-874674033],[450430340-902950134],[461770631-933133703],[472959395-963751510],[487345190-998339088],[505014584-1036837829],[522894019-1076589420],[541213500-1117961224],[560477688-1159957130],[578538825-1201708826],[596924710-1244738727],[615877908-1289184943],[635535559-1335034852],[655911708-1382150803],[676683061-1430218016],[697153041-1478352318],[717096253-1527500139],[738003971-1575468892],[745857476-1623328875],[754142608-1671432761],[761979400-1719942520],[771266724-1769048515],[778760957-1818892381],[786141966-1869798018],[793320483-1921528786],[800660107-1973746608],[807993808-2026790833],[817067652-2082456354],[826707069-2140871036],[836084065-2200621506],[845674594-2261574999],[855332508-2323680299],[865158943-2386251977],[875265947-2449389335],[885791519-2514032605],[895437027-2580086231],[904367296-2647445327],[912734572-2716163728],[919748461-2785869977],[928940635-2856394135],[936120058-2927575546],[943953876-2999118806],acf,16
TCA,[8059-133771],[8695-138264],[9386-142562],[10136-146662],[10952-150586],[11841-154562],[12808-158721],[13866-162886],[15027-167344],[16315-172455],[17747-178526],[19345-185525],[21121-193462],[23069-202691],[25197-213665],[27499-226616],[29991-241851],[30495-259067],[30355-277116],[30281-294428],[30332-309879],[30560-322933],[30943-333966],[31367-343886],[31674-354080],[31763-365550],[31560-378681],[31143-393126],[30752-408262],[30720-423146],[31272-437125],[32508-450172],[34116-462099],[35950-473525],[37719-485406],[39173-498270],[40230-516994],[40968-541898],[41488-567138],[41945-591575],[42446-614424],[43046-635262],[43671-661054],[44245-687423],[44671-714299],[44889-766440],[44880-831853],[44685-907907],[44371-987106],[44036-1059145],[43747-1116709],[43525-1156802],[43378-1181803],[43287-1200655],[43217-1272171],[43143-1347843],bcf,17
BHR,[8059-133771],[8695-138264],[9386-142562],[10136-146662],[10952-150586],[11841-154562],[12808-158721],[13866-162886],[15027-167344],[16315-172455],[17747-178526],[19345-185525],[21121-193462],[23069-202691],[25197-213665],[27499-226616],[29991-241851],[30495-259067],[30355-277116],[30281-294428],[30332-309879],[30560-322933],[30943-333966],[31367-343886],[31674-354080],[31763-365550],[31560-378681],[31143-393126],[30752-408262],[30720-423146],[31272-437125],[32508-450172],[34116-462099],[35950-473525],[37719-485406],[39173-498270],[40230-516994],[40968-541898],[41488-567138],[41945-591575],[42446-614424],[43046-635262],[43671-661054],[44245-687423],[44671-714299],[44889-766440],[44880-831853],[44685-907907],[44371-987106],[44036-1059145],[43747-1116709],[43525-1156802],[43378-1181803],[43287-1200655],[43217-1272171],[43143-1347843],bcf,17
TMP,[8059-133771],[8695-138264],[9386-142562],[10136-146662],[10952-150586],[11841-154562],[12808-158721],[13866-162886],[15027-167344],[16315-172455],[17747-178526],[19345-185525],[21121-193462],[23069-202691],[25197-213665],[27499-226616],[29991-241851],[30495-259067],[30355-277116],[30281-294428],[30332-309879],[30560-322933],[30943-333966],[31367-343886],[31674-354080],[31763-365550],[31560-378681],[31143-393126],[30752-408262],[30720-423146],[31272-437125],[32508-450172],[34116-462099],[35950-473525],[37719-485406],[39173-498270],[40230-516994],[40968-541898],[41488-567138],[41945-591575],[42446-614424],[43046-635262],[43671-661054],[44245-687423],[44671-714299],[44889-766440],[44880-831853],[44685-907907],[44371-987106],[44036-1059145],[43747-1116709],[43525-1156802],[43378-1181803],[43287-1200655],[43217-1272171],[43143-1347843],bcf,17
