Product_Code	W0	W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	Pattern	Group
P536	[0-16]	[5-17]	[3-11]	[2-14]	[5-12]	[2-11]	[0-9]	[1-18]	[2-15]	[1-15]	[4-16]	[2-11]	[3-10]	[4-18]	[1-14]	[0-19]	[3-11]	[1-21]	[4-20]	[1-9]	[4-15]	[3-15]	[2-14]	[7-15]	[2-17]	[3-13]	[1-8]	[1-9]	[1-7]	[3-13]	[2-9]	[3-11]	[0-14]	[3-14]	[2-17]	[2-14]	[1-10]	[2-14]	[2-14]	[1-13]	[2-10]	[2-11]	[2-10]	[1-12]	[1-9]	[1-15]	[3-9]	[4-12]	[1-12]	[2-13]	[2-17]	[3-19]	ddc	75
P429	[0-16]	[5-17]	[3-11]	[2-14]	[5-12]	[2-11]	[0-9]	[1-18]	[2-15]	[1-15]	[4-16]	[2-11]	[3-10]	[4-18]	[1-14]	[0-19]	[3-11]	[1-21]	[4-20]	[1-9]	[4-15]	[3-15]	[2-14]	[7-15]	[2-17]	[3-13]	[1-8]	[1-9]	[1-7]	[3-13]	[2-9]	[3-11]	[0-14]	[3-14]	[2-17]	[2-14]	[1-10]	[2-14]	[2-14]	[1-13]	[2-10]	[2-11]	[2-10]	[1-12]	[1-9]	[1-15]	[3-9]	[4-12]	[1-12]	[2-13]	[2-17]	[3-19]	ddc	75
P541	[0-16]	[5-17]	[3-11]	[2-14]	[5-12]	[2-11]	[0-9]	[1-18]	[2-15]	[1-15]	[4-16]	[2-11]	[3-10]	[4-18]	[1-14]	[0-19]	[3-11]	[1-21]	[4-20]	[1-9]	[4-15]	[3-15]	[2-14]	[7-15]	[2-17]	[3-13]	[1-8]	[1-9]	[1-7]	[3-13]	[2-9]	[3-11]	[0-14]	[3-14]	[2-17]	[2-14]	[1-10]	[2-14]	[2-14]	[1-13]	[2-10]	[2-11]	[2-10]	[1-12]	[1-9]	[1-15]	[3-9]	[4-12]	[1-12]	[2-13]	[2-17]	[3-19]	ddc	75
P805	[0-16]	[5-17]	[3-11]	[2-14]	[5-12]	[2-11]	[0-9]	[1-18]	[2-15]	[1-15]	[4-16]	[2-11]	[3-10]	[4-18]	[1-14]	[0-19]	[3-11]	[1-21]	[4-20]	[1-9]	[4-15]	[3-15]	[2-14]	[7-15]	[2-17]	[3-13]	[1-8]	[1-9]	[1-7]	[3-13]	[2-9]	[3-11]	[0-14]	[3-14]	[2-17]	[2-14]	[1-10]	[2-14]	[2-14]	[1-13]	[2-10]	[2-11]	[2-10]	[1-12]	[1-9]	[1-15]	[3-9]	[4-12]	[1-12]	[2-13]	[2-17]	[3-19]	ddc	75
P532	[0-16]	[5-17]	[3-11]	[2-14]	[5-12]	[2-11]	[0-9]	[1-18]	[2-15]	[1-15]	[4-16]	[2-11]	[3-10]	[4-18]	[1-14]	[0-19]	[3-11]	[1-21]	[4-20]	[1-9]	[4-15]	[3-15]	[2-14]	[7-15]	[2-17]	[3-13]	[1-8]	[1-9]	[1-7]	[3-13]	[2-9]	[3-11]	[0-14]	[3-14]	[2-17]	[2-14]	[1-10]	[2-14]	[2-14]	[1-13]	[2-10]	[2-11]	[2-10]	[1-12]	[1-9]	[1-15]	[3-9]	[4-12]	[1-12]	[2-13]	[2-17]	[3-19]	ddc	75
P501	[0-16]	[5-17]	[3-11]	[2-14]	[5-12]	[2-11]	[0-9]	[1-18]	[2-15]	[1-15]	[4-16]	[2-11]	[3-10]	[4-18]	[1-14]	[0-19]	[3-11]	[1-21]	[4-20]	[1-9]	[4-15]	[3-15]	[2-14]	[7-15]	[2-17]	[3-13]	[1-8]	[1-9]	[1-7]	[3-13]	[2-9]	[3-11]	[0-14]	[3-14]	[2-17]	[2-14]	[1-10]	[2-14]	[2-14]	[1-13]	[2-10]	[2-11]	[2-10]	[1-12]	[1-9]	[1-15]	[3-9]	[4-12]	[1-12]	[2-13]	[2-17]	[3-19]	ddc	75
P629	[0-16]	[5-17]	[3-11]	[2-14]	[5-12]	[2-11]	[0-9]	[1-18]	[2-15]	[1-15]	[4-16]	[2-11]	[3-10]	[4-18]	[1-14]	[0-19]	[3-11]	[1-21]	[4-20]	[1-9]	[4-15]	[3-15]	[2-14]	[7-15]	[2-17]	[3-13]	[1-8]	[1-9]	[1-7]	[3-13]	[2-9]	[3-11]	[0-14]	[3-14]	[2-17]	[2-14]	[1-10]	[2-14]	[2-14]	[1-13]	[2-10]	[2-11]	[2-10]	[1-12]	[1-9]	[1-15]	[3-9]	[4-12]	[1-12]	[2-13]	[2-17]	[3-19]	ddc	75
P661	[0-4]	[0-3]	[0-4]	[0-2]	[0-2]	[0-1]	[0-3]	[1-4]	[0-1]	[0-5]	[0-6]	[0-7]	[0-7]	[0-4]	[1-6]	[0-2]	[0-4]	[0-5]	[0-3]	[0-7]	[0-7]	[0-4]	[0-4]	[0-5]	[0-4]	[0-6]	[0-3]	[0-3]	[0-3]	[0-3]	[0-4]	[0-2]	[0-3]	[0-2]	[0-3]	[0-3]	[0-5]	[0-4]	[0-1]	[0-3]	[0-3]	[0-5]	[0-2]	[0-1]	[0-3]	[0-5]	[0-3]	[1-2]	[0-3]	[0-4]	[0-4]	[0-1]	ddc	76
P647	[0-4]	[0-3]	[0-4]	[0-2]	[0-2]	[0-1]	[0-3]	[1-4]	[0-1]	[0-5]	[0-6]	[0-7]	[0-7]	[0-4]	[1-6]	[0-2]	[0-4]	[0-5]	[0-3]	[0-7]	[0-7]	[0-4]	[0-4]	[0-5]	[0-4]	[0-6]	[0-3]	[0-3]	[0-3]	[0-3]	[0-4]	[0-2]	[0-3]	[0-2]	[0-3]	[0-3]	[0-5]	[0-4]	[0-1]	[0-3]	[0-3]	[0-5]	[0-2]	[0-1]	[0-3]	[0-5]	[0-3]	[1-2]	[0-3]	[0-4]	[0-4]	[0-1]	ddc	76
P127	[0-4]	[0-3]	[0-4]	[0-2]	[0-2]	[0-1]	[0-3]	[1-4]	[0-1]	[0-5]	[0-6]	[0-7]	[0-7]	[0-4]	[1-6]	[0-2]	[0-4]	[0-5]	[0-3]	[0-7]	[0-7]	[0-4]	[0-4]	[0-5]	[0-4]	[0-6]	[0-3]	[0-3]	[0-3]	[0-3]	[0-4]	[0-2]	[0-3]	[0-2]	[0-3]	[0-3]	[0-5]	[0-4]	[0-1]	[0-3]	[0-3]	[0-5]	[0-2]	[0-1]	[0-3]	[0-5]	[0-3]	[1-2]	[0-3]	[0-4]	[0-4]	[0-1]	ddc	76
P569	[0-4]	[0-3]	[0-4]	[0-2]	[0-2]	[0-1]	[0-3]	[1-4]	[0-1]	[0-5]	[0-6]	[0-7]	[0-7]	[0-4]	[1-6]	[0-2]	[0-4]	[0-5]	[0-3]	[0-7]	[0-7]	[0-4]	[0-4]	[0-5]	[0-4]	[0-6]	[0-3]	[0-3]	[0-3]	[0-3]	[0-4]	[0-2]	[0-3]	[0-2]	[0-3]	[0-3]	[0-5]	[0-4]	[0-1]	[0-3]	[0-3]	[0-5]	[0-2]	[0-1]	[0-3]	[0-5]	[0-3]	[1-2]	[0-3]	[0-4]	[0-4]	[0-1]	ddc	76
P602	[0-4]	[0-3]	[0-4]	[0-2]	[0-2]	[0-1]	[0-3]	[1-4]	[0-1]	[0-5]	[0-6]	[0-7]	[0-7]	[0-4]	[1-6]	[0-2]	[0-4]	[0-5]	[0-3]	[0-7]	[0-7]	[0-4]	[0-4]	[0-5]	[0-4]	[0-6]	[0-3]	[0-3]	[0-3]	[0-3]	[0-4]	[0-2]	[0-3]	[0-2]	[0-3]	[0-3]	[0-5]	[0-4]	[0-1]	[0-3]	[0-3]	[0-5]	[0-2]	[0-1]	[0-3]	[0-5]	[0-3]	[1-2]	[0-3]	[0-4]	[0-4]	[0-1]	ddc	76
P150	[2-6]	[3-7]	[5-8]	[2-4]	[4-6]	[3-5]	[3-5]	[4-6]	[0-10]	[2-6]	[3-5]	[3-5]	[1-3]	[1-4]	[5-7]	[2-10]	[2-2]	[2-5]	[3-5]	[1-9]	[2-5]	[1-3]	[3-6]	[2-9]	[4-6]	[5-8]	[2-6]	[0-10]	[5-6]	[2-4]	[1-3]	[2-6]	[2-3]	[3-5]	[1-4]	[2-4]	[1-5]	[1-1]	[1-7]	[3-6]	[2-3]	[3-5]	[3-6]	[2-5]	[1-8]	[2-3]	[3-3]	[5-5]	[0-5]	[3-7]	[2-8]	[1-6]	ddc	77
P330	[2-6]	[3-7]	[5-8]	[2-4]	[4-6]	[3-5]	[3-5]	[4-6]	[0-10]	[2-6]	[3-5]	[3-5]	[1-3]	[1-4]	[5-7]	[2-10]	[2-2]	[2-5]	[3-5]	[1-9]	[2-5]	[1-3]	[3-6]	[2-9]	[4-6]	[5-8]	[2-6]	[0-10]	[5-6]	[2-4]	[1-3]	[2-6]	[2-3]	[3-5]	[1-4]	[2-4]	[1-5]	[1-1]	[1-7]	[3-6]	[2-3]	[3-5]	[3-6]	[2-5]	[1-8]	[2-3]	[3-3]	[5-5]	[0-5]	[3-7]	[2-8]	[1-6]	ddc	77
P292	[2-6]	[3-7]	[5-8]	[2-4]	[4-6]	[3-5]	[3-5]	[4-6]	[0-10]	[2-6]	[3-5]	[3-5]	[1-3]	[1-4]	[5-7]	[2-10]	[2-2]	[2-5]	[3-5]	[1-9]	[2-5]	[1-3]	[3-6]	[2-9]	[4-6]	[5-8]	[2-6]	[0-10]	[5-6]	[2-4]	[1-3]	[2-6]	[2-3]	[3-5]	[1-4]	[2-4]	[1-5]	[1-1]	[1-7]	[3-6]	[2-3]	[3-5]	[3-6]	[2-5]	[1-8]	[2-3]	[3-3]	[5-5]	[0-5]	[3-7]	[2-8]	[1-6]	ddc	77
P293	[2-6]	[3-7]	[5-8]	[2-4]	[4-6]	[3-5]	[3-5]	[4-6]	[0-10]	[2-6]	[3-5]	[3-5]	[1-3]	[1-4]	[5-7]	[2-10]	[2-2]	[2-5]	[3-5]	[1-9]	[2-5]	[1-3]	[3-6]	[2-9]	[4-6]	[5-8]	[2-6]	[0-10]	[5-6]	[2-4]	[1-3]	[2-6]	[2-3]	[3-5]	[1-4]	[2-4]	[1-5]	[1-1]	[1-7]	[3-6]	[2-3]	[3-5]	[3-6]	[2-5]	[1-8]	[2-3]	[3-3]	[5-5]	[0-5]	[3-7]	[2-8]	[1-6]	ddc	77
P668	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	ddc	78
P730	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	ddc	78
P239	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	ddc	78
P669	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-2]	[0-1]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-2]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-1]	[0-1]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-0]	[0-1]	[0-0]	[0-1]	[0-0]	[0-0]	ddc	78
P556	[4-14]	[0-11]	[2-8]	[3-12]	[2-10]	[2-8]	[1-9]	[3-14]	[3-12]	[1-9]	[1-14]	[1-9]	[2-4]	[5-13]	[3-12]	[2-14]	[2-11]	[3-11]	[5-13]	[2-8]	[4-11]	[2-13]	[2-11]	[3-12]	[5-25]	[1-13]	[1-14]	[5-11]	[1-3]	[1-13]	[2-11]	[0-11]	[0-7]	[0-8]	[2-7]	[2-9]	[1-8]	[1-12]	[2-12]	[1-9]	[3-5]	[2-5]	[1-6]	[3-14]	[3-16]	[1-6]	[2-7]	[3-12]	[1-14]	[3-8]	[3-16]	[1-14]	ddc	79
P3	[4-14]	[0-11]	[2-8]	[3-12]	[2-10]	[2-8]	[1-9]	[3-14]	[3-12]	[1-9]	[1-14]	[1-9]	[2-4]	[5-13]	[3-12]	[2-14]	[2-11]	[3-11]	[5-13]	[2-8]	[4-11]	[2-13]	[2-11]	[3-12]	[5-25]	[1-13]	[1-14]	[5-11]	[1-3]	[1-13]	[2-11]	[0-11]	[0-7]	[0-8]	[2-7]	[2-9]	[1-8]	[1-12]	[2-12]	[1-9]	[3-5]	[2-5]	[1-6]	[3-14]	[3-16]	[1-6]	[2-7]	[3-12]	[1-14]	[3-8]	[3-16]	[1-14]	ddc	79
P436	[4-14]	[0-11]	[2-8]	[3-12]	[2-10]	[2-8]	[1-9]	[3-14]	[3-12]	[1-9]	[1-14]	[1-9]	[2-4]	[5-13]	[3-12]	[2-14]	[2-11]	[3-11]	[5-13]	[2-8]	[4-11]	[2-13]	[2-11]	[3-12]	[5-25]	[1-13]	[1-14]	[5-11]	[1-3]	[1-13]	[2-11]	[0-11]	[0-7]	[0-8]	[2-7]	[2-9]	[1-8]	[1-12]	[2-12]	[1-9]	[3-5]	[2-5]	[1-6]	[3-14]	[3-16]	[1-6]	[2-7]	[3-12]	[1-14]	[3-8]	[3-16]	[1-14]	ddc	79
P752	[4-14]	[0-11]	[2-8]	[3-12]	[2-10]	[2-8]	[1-9]	[3-14]	[3-12]	[1-9]	[1-14]	[1-9]	[2-4]	[5-13]	[3-12]	[2-14]	[2-11]	[3-11]	[5-13]	[2-8]	[4-11]	[2-13]	[2-11]	[3-12]	[5-25]	[1-13]	[1-14]	[5-11]	[1-3]	[1-13]	[2-11]	[0-11]	[0-7]	[0-8]	[2-7]	[2-9]	[1-8]	[1-12]	[2-12]	[1-9]	[3-5]	[2-5]	[1-6]	[3-14]	[3-16]	[1-6]	[2-7]	[3-12]	[1-14]	[3-8]	[3-16]	[1-14]	ddc	79
P129	[17-30]	[19-31]	[13-36]	[15-33]	[16-38]	[23-34]	[18-33]	[16-31]	[15-38]	[19-34]	[14-43]	[22-36]	[18-31]	[18-33]	[24-41]	[26-53]	[33-41]	[14-45]	[23-36]	[22-42]	[18-50]	[22-41]	[31-50]	[24-51]	[22-63]	[37-51]	[19-23]	[11-25]	[11-27]	[18-29]	[13-26]	[14-24]	[12-21]	[13-27]	[19-28]	[4-25]	[15-18]	[16-33]	[10-25]	[15-38]	[8-34]	[18-32]	[19-33]	[24-37]	[21-31]	[13-28]	[21-39]	[20-33]	[11-32]	[24-52]	[20-43]	[29-45]	ddc	80
P286	[17-30]	[19-31]	[13-36]	[15-33]	[16-38]	[23-34]	[18-33]	[16-31]	[15-38]	[19-34]	[14-43]	[22-36]	[18-31]	[18-33]	[24-41]	[26-53]	[33-41]	[14-45]	[23-36]	[22-42]	[18-50]	[22-41]	[31-50]	[24-51]	[22-63]	[37-51]	[19-23]	[11-25]	[11-27]	[18-29]	[13-26]	[14-24]	[12-21]	[13-27]	[19-28]	[4-25]	[15-18]	[16-33]	[10-25]	[15-38]	[8-34]	[18-32]	[19-33]	[24-37]	[21-31]	[13-28]	[21-39]	[20-33]	[11-32]	[24-52]	[20-43]	[29-45]	ddc	80
P208	[17-30]	[19-31]	[13-36]	[15-33]	[16-38]	[23-34]	[18-33]	[16-31]	[15-38]	[19-34]	[14-43]	[22-36]	[18-31]	[18-33]	[24-41]	[26-53]	[33-41]	[14-45]	[23-36]	[22-42]	[18-50]	[22-41]	[31-50]	[24-51]	[22-63]	[37-51]	[19-23]	[11-25]	[11-27]	[18-29]	[13-26]	[14-24]	[12-21]	[13-27]	[19-28]	[4-25]	[15-18]	[16-33]	[10-25]	[15-38]	[8-34]	[18-32]	[19-33]	[24-37]	[21-31]	[13-28]	[21-39]	[20-33]	[11-32]	[24-52]	[20-43]	[29-45]	ddc	80
P262	[17-30]	[19-31]	[13-36]	[15-33]	[16-38]	[23-34]	[18-33]	[16-31]	[15-38]	[19-34]	[14-43]	[22-36]	[18-31]	[18-33]	[24-41]	[26-53]	[33-41]	[14-45]	[23-36]	[22-42]	[18-50]	[22-41]	[31-50]	[24-51]	[22-63]	[37-51]	[19-23]	[11-25]	[11-27]	[18-29]	[13-26]	[14-24]	[12-21]	[13-27]	[19-28]	[4-25]	[15-18]	[16-33]	[10-25]	[15-38]	[8-34]	[18-32]	[19-33]	[24-37]	[21-31]	[13-28]	[21-39]	[20-33]	[11-32]	[24-52]	[20-43]	[29-45]	ddc	80
P260	[5-14]	[7-11]	[5-16]	[6-16]	[6-14]	[8-15]	[8-16]	[5-14]	[9-15]	[10-14]	[7-16]	[7-15]	[9-16]	[4-18]	[8-14]	[6-17]	[9-18]	[8-19]	[3-15]	[9-18]	[7-18]	[10-18]	[9-13]	[6-17]	[6-14]	[5-14]	[4-14]	[5-18]	[4-12]	[8-15]	[3-14]	[6-13]	[6-13]	[4-14]	[6-12]	[4-10]	[4-14]	[6-11]	[7-15]	[5-8]	[4-15]	[2-10]	[4-12]	[5-9]	[7-21]	[3-14]	[6-12]	[7-12]	[7-15]	[7-18]	[3-11]	[5-13]	ddc	81
P488	[5-14]	[7-11]	[5-16]	[6-16]	[6-14]	[8-15]	[8-16]	[5-14]	[9-15]	[10-14]	[7-16]	[7-15]	[9-16]	[4-18]	[8-14]	[6-17]	[9-18]	[8-19]	[3-15]	[9-18]	[7-18]	[10-18]	[9-13]	[6-17]	[6-14]	[5-14]	[4-14]	[5-18]	[4-12]	[8-15]	[3-14]	[6-13]	[6-13]	[4-14]	[6-12]	[4-10]	[4-14]	[6-11]	[7-15]	[5-8]	[4-15]	[2-10]	[4-12]	[5-9]	[7-21]	[3-14]	[6-12]	[7-12]	[7-15]	[7-18]	[3-11]	[5-13]	ddc	81
P633	[5-14]	[7-11]	[5-16]	[6-16]	[6-14]	[8-15]	[8-16]	[5-14]	[9-15]	[10-14]	[7-16]	[7-15]	[9-16]	[4-18]	[8-14]	[6-17]	[9-18]	[8-19]	[3-15]	[9-18]	[7-18]	[10-18]	[9-13]	[6-17]	[6-14]	[5-14]	[4-14]	[5-18]	[4-12]	[8-15]	[3-14]	[6-13]	[6-13]	[4-14]	[6-12]	[4-10]	[4-14]	[6-11]	[7-15]	[5-8]	[4-15]	[2-10]	[4-12]	[5-9]	[7-21]	[3-14]	[6-12]	[7-12]	[7-15]	[7-18]	[3-11]	[5-13]	ddc	81
P115	[5-14]	[7-11]	[5-16]	[6-16]	[6-14]	[8-15]	[8-16]	[5-14]	[9-15]	[10-14]	[7-16]	[7-15]	[9-16]	[4-18]	[8-14]	[6-17]	[9-18]	[8-19]	[3-15]	[9-18]	[7-18]	[10-18]	[9-13]	[6-17]	[6-14]	[5-14]	[4-14]	[5-18]	[4-12]	[8-15]	[3-14]	[6-13]	[6-13]	[4-14]	[6-12]	[4-10]	[4-14]	[6-11]	[7-15]	[5-8]	[4-15]	[2-10]	[4-12]	[5-9]	[7-21]	[3-14]	[6-12]	[7-12]	[7-15]	[7-18]	[3-11]	[5-13]	ddc	81
P149	[5-14]	[7-11]	[5-16]	[6-16]	[6-14]	[8-15]	[8-16]	[5-14]	[9-15]	[10-14]	[7-16]	[7-15]	[9-16]	[4-18]	[8-14]	[6-17]	[9-18]	[8-19]	[3-15]	[9-18]	[7-18]	[10-18]	[9-13]	[6-17]	[6-14]	[5-14]	[4-14]	[5-18]	[4-12]	[8-15]	[3-14]	[6-13]	[6-13]	[4-14]	[6-12]	[4-10]	[4-14]	[6-11]	[7-15]	[5-8]	[4-15]	[2-10]	[4-12]	[5-9]	[7-21]	[3-14]	[6-12]	[7-12]	[7-15]	[7-18]	[3-11]	[5-13]	ddc	81
P125	[5-14]	[7-11]	[5-16]	[6-16]	[6-14]	[8-15]	[8-16]	[5-14]	[9-15]	[10-14]	[7-16]	[7-15]	[9-16]	[4-18]	[8-14]	[6-17]	[9-18]	[8-19]	[3-15]	[9-18]	[7-18]	[10-18]	[9-13]	[6-17]	[6-14]	[5-14]	[4-14]	[5-18]	[4-12]	[8-15]	[3-14]	[6-13]	[6-13]	[4-14]	[6-12]	[4-10]	[4-14]	[6-11]	[7-15]	[5-8]	[4-15]	[2-10]	[4-12]	[5-9]	[7-21]	[3-14]	[6-12]	[7-12]	[7-15]	[7-18]	[3-11]	[5-13]	ddc	81
P9	[5-14]	[7-11]	[5-16]	[6-16]	[6-14]	[8-15]	[8-16]	[5-14]	[9-15]	[10-14]	[7-16]	[7-15]	[9-16]	[4-18]	[8-14]	[6-17]	[9-18]	[8-19]	[3-15]	[9-18]	[7-18]	[10-18]	[9-13]	[6-17]	[6-14]	[5-14]	[4-14]	[5-18]	[4-12]	[8-15]	[3-14]	[6-13]	[6-13]	[4-14]	[6-12]	[4-10]	[4-14]	[6-11]	[7-15]	[5-8]	[4-15]	[2-10]	[4-12]	[5-9]	[7-21]	[3-14]	[6-12]	[7-12]	[7-15]	[7-18]	[3-11]	[5-13]	ddc	81
P261	[5-24]	[4-18]	[11-17]	[8-27]	[6-20]	[9-19]	[11-21]	[10-25]	[7-21]	[5-18]	[11-31]	[6-20]	[12-28]	[9-25]	[8-21]	[10-18]	[14-24]	[7-26]	[6-23]	[11-25]	[8-26]	[9-25]	[8-23]	[7-23]	[12-22]	[7-26]	[4-21]	[3-19]	[4-20]	[4-20]	[7-20]	[4-19]	[7-16]	[6-19]	[7-19]	[5-20]	[4-25]	[5-17]	[4-18]	[6-18]	[8-22]	[7-15]	[9-23]	[4-13]	[6-27]	[5-14]	[5-21]	[7-19]	[4-16]	[5-20]	[9-20]	[5-22]	ddc	82
P520	[5-24]	[4-18]	[11-17]	[8-27]	[6-20]	[9-19]	[11-21]	[10-25]	[7-21]	[5-18]	[11-31]	[6-20]	[12-28]	[9-25]	[8-21]	[10-18]	[14-24]	[7-26]	[6-23]	[11-25]	[8-26]	[9-25]	[8-23]	[7-23]	[12-22]	[7-26]	[4-21]	[3-19]	[4-20]	[4-20]	[7-20]	[4-19]	[7-16]	[6-19]	[7-19]	[5-20]	[4-25]	[5-17]	[4-18]	[6-18]	[8-22]	[7-15]	[9-23]	[4-13]	[6-27]	[5-14]	[5-21]	[7-19]	[4-16]	[5-20]	[9-20]	[5-22]	ddc	82
P51	[5-24]	[4-18]	[11-17]	[8-27]	[6-20]	[9-19]	[11-21]	[10-25]	[7-21]	[5-18]	[11-31]	[6-20]	[12-28]	[9-25]	[8-21]	[10-18]	[14-24]	[7-26]	[6-23]	[11-25]	[8-26]	[9-25]	[8-23]	[7-23]	[12-22]	[7-26]	[4-21]	[3-19]	[4-20]	[4-20]	[7-20]	[4-19]	[7-16]	[6-19]	[7-19]	[5-20]	[4-25]	[5-17]	[4-18]	[6-18]	[8-22]	[7-15]	[9-23]	[4-13]	[6-27]	[5-14]	[5-21]	[7-19]	[4-16]	[5-20]	[9-20]	[5-22]	ddc	82
P29	[5-24]	[4-18]	[11-17]	[8-27]	[6-20]	[9-19]	[11-21]	[10-25]	[7-21]	[5-18]	[11-31]	[6-20]	[12-28]	[9-25]	[8-21]	[10-18]	[14-24]	[7-26]	[6-23]	[11-25]	[8-26]	[9-25]	[8-23]	[7-23]	[12-22]	[7-26]	[4-21]	[3-19]	[4-20]	[4-20]	[7-20]	[4-19]	[7-16]	[6-19]	[7-19]	[5-20]	[4-25]	[5-17]	[4-18]	[6-18]	[8-22]	[7-15]	[9-23]	[4-13]	[6-27]	[5-14]	[5-21]	[7-19]	[4-16]	[5-20]	[9-20]	[5-22]	ddc	82
P543	[5-24]	[4-18]	[11-17]	[8-27]	[6-20]	[9-19]	[11-21]	[10-25]	[7-21]	[5-18]	[11-31]	[6-20]	[12-28]	[9-25]	[8-21]	[10-18]	[14-24]	[7-26]	[6-23]	[11-25]	[8-26]	[9-25]	[8-23]	[7-23]	[12-22]	[7-26]	[4-21]	[3-19]	[4-20]	[4-20]	[7-20]	[4-19]	[7-16]	[6-19]	[7-19]	[5-20]	[4-25]	[5-17]	[4-18]	[6-18]	[8-22]	[7-15]	[9-23]	[4-13]	[6-27]	[5-14]	[5-21]	[7-19]	[4-16]	[5-20]	[9-20]	[5-22]	ddc	82
P516	[5-24]	[4-18]	[11-17]	[8-27]	[6-20]	[9-19]	[11-21]	[10-25]	[7-21]	[5-18]	[11-31]	[6-20]	[12-28]	[9-25]	[8-21]	[10-18]	[14-24]	[7-26]	[6-23]	[11-25]	[8-26]	[9-25]	[8-23]	[7-23]	[12-22]	[7-26]	[4-21]	[3-19]	[4-20]	[4-20]	[7-20]	[4-19]	[7-16]	[6-19]	[7-19]	[5-20]	[4-25]	[5-17]	[4-18]	[6-18]	[8-22]	[7-15]	[9-23]	[4-13]	[6-27]	[5-14]	[5-21]	[7-19]	[4-16]	[5-20]	[9-20]	[5-22]	ddc	82
P319	[5-24]	[4-18]	[11-17]	[8-27]	[6-20]	[9-19]	[11-21]	[10-25]	[7-21]	[5-18]	[11-31]	[6-20]	[12-28]	[9-25]	[8-21]	[10-18]	[14-24]	[7-26]	[6-23]	[11-25]	[8-26]	[9-25]	[8-23]	[7-23]	[12-22]	[7-26]	[4-21]	[3-19]	[4-20]	[4-20]	[7-20]	[4-19]	[7-16]	[6-19]	[7-19]	[5-20]	[4-25]	[5-17]	[4-18]	[6-18]	[8-22]	[7-15]	[9-23]	[4-13]	[6-27]	[5-14]	[5-21]	[7-19]	[4-16]	[5-20]	[9-20]	[5-22]	ddc	82
P525	[7-15]	[10-19]	[4-15]	[6-13]	[6-16]	[8-12]	[8-18]	[5-16]	[8-14]	[9-16]	[9-10]	[9-13]	[14-18]	[10-12]	[10-15]	[6-15]	[7-15]	[6-15]	[10-17]	[6-18]	[8-19]	[5-9]	[10-15]	[12-15]	[17-23]	[9-20]	[8-12]	[8-11]	[5-13]	[6-8]	[3-14]	[5-10]	[5-16]	[8-12]	[6-15]	[8-17]	[3-11]	[5-8]	[5-11]	[3-9]	[6-10]	[5-9]	[6-10]	[6-14]	[5-16]	[7-15]	[6-9]	[7-11]	[7-12]	[9-11]	[3-15]	[8-21]	ddc	83
